EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
2109,40,Yes,Travel_Rarely,Research & Development,4,1,Life Sciences,2,Female,2,1,Manager,3,Single,20000,19776,1,No,19,2,3,1,13,1,3,7,4,7,4
2110,26,No,Travel_Rarely,Sales,1,5,Medical,2,Male,3,2,Sales Executive,2,Married,6477,19569,1,Yes,21,3,1,1,6,3,3,6,4,1,6
2111,30,No,Travel_Rarely,Research & Development,8,4,Human Resources,2,Male,2,2,Manager,2,Divorced,20000,2326,2,No,11,4,4,0,18,0,4,17,12,0,0
2112,27,Yes,Non-Travel,Sales,19,2,Technical Degree,2,Male,4,1,Sales Executive,4,Married,8778,18699,3,No,15,4,2,1,9,0,2,1,1,0,0
2113,18,No,Travel_Rarely,Sales,9,3,Life Sciences,3,Male,3,1,Sales Representative,3,Divorced,3580,7849,3,Yes,18,3,4,1,12,3,3,9,2,2,1
2114,48,No,Travel_Rarely,Research & Development,15,2,Life Sciences,4,Male,3,4,Research Scientist,3,Single,7192,22877,2,No,14,4,2,1,12,3,3,5,5,0,0
2115,34,No,Non-Travel,Research & Development,6,4,Life Sciences,3,Female,2,2,Research Scientist,2,Married,5432,3029,2,No,13,3,3,0,10,3,3,2,2,2,2
2116,33,Yes,Travel_Rarely,Research & Development,11,1,Other,4,Female,3,3,Manufacturing Director,3,Divorced,20000,7827,0,No,11,2,3,1,10,2,3,4,1,4,4
2117,50,No,Travel_Rarely,Sales,20,4,Medical,4,Male,3,1,Sales Executive,2,Married,6560,26608,1,Yes,18,3,3,1,2,3,3,2,0,0,1
2118,32,No,Travel_Rarely,Research & Development,13,5,Life Sciences,2,Male,3,1,Laboratory Technician,4,Married,5134,9661,1,No,14,2,2,1,10,2,1,6,6,1,6
2119,29,Yes,Travel_Rarely,Sales,21,4,Technical Degree,1,Male,3,4,Manager,4,Single,19750,3437,2,No,12,3,3,0,20,1,4,15,1,0,0
2120,34,No,Travel_Rarely,Sales,5,2,Life Sciences,4,Male,3,2,Sales Executive,1,Married,5793,12597,2,Yes,15,3,3,0,12,3,3,5,4,3,0
2121,26,No,Travel_Rarely,Research & Development,21,3,Human Resources,1,Female,3,4,Manager,3,Divorced,15211,2458,3,No,15,3,4,0,15,5,3,6,2,1,0
2122,40,No,Travel_Rarely,Human Resources,8,3,Life Sciences,2,Female,4,1,Human Resources,2,Married,4661,15794,3,No,15,3,4,0,12,1,3,5,0,0,1
2123,33,No,Travel_Rarely,Research & Development,18,3,Life Sciences,1,Male,3,4,Laboratory Technician,3,Single,4565,13075,1,No,14,3,3,0,8,2,3,0,0,0,0
2124,32,No,Travel_Rarely,Research & Development,1,4,Medical,3,Male,1,2,Manufacturing Director,4,Single,16676,11536,4,No,19,3,2,0,9,2,3,1,0,1,0
2125,31,No,Travel_Rarely,Research & Development,9,3,Human Resources,3,Female,3,1,Research Scientist,3,Divorced,6654,10741,0,No,14,4,4,0,7,1,3,4,2,1,3
2126,36,Yes,Travel_Rarely,Research & Development,16,3,Technical Degree,4,Female,2,3,Research Scientist,3,Married,4829,15710,3,No,19,3,2,0,7,4,4,2,2,0,2
2127,37,Yes,Travel_Frequently,Sales,1,4,Medical,4,Male,3,3,Sales Executive,2,Single,6610,16934,1,No,16,3,2,1,3,2,2,1,1,1,1
2128,32,No,Travel_Frequently,Research & Development,9,1,Life Sciences,3,Male,3,1,Research Scientist,4,Single,4077,14709,3,No,16,3,3,1,4,3,3,4,4,2,0
2129,33,Yes,Travel_Rarely,Research & Development,15,3,Life Sciences,3,Male,1,5,Research Scientist,4,Divorced,6970,14018,2,No,14,3,4,0,7,3,3,2,2,2,0
2130,36,No,Non-Travel,Sales,3,4,Other,3,Male,4,3,Sales Executive,3,Divorced,9151,11104,2,No,17,4,2,0,2,3,3,2,2,0,0
2131,35,No,Travel_Rarely,Research & Development,4,1,Medical,2,Male,3,2,Manager,2,Single,17833,21869,3,No,15,3,2,2,12,1,3,4,0,4,2
2132,37,Yes,Non-Travel,Research & Development,7,4,Marketing,2,Male,3,1,Manufacturing Director,3,Single,10022,19213,0,Yes,12,3,3,1,6,1,3,1,0,1,1
2133,30,Yes,Travel_Rarely,Sales,6,4,Medical,2,Female,3,2,Manager,4,Divorced,16009,16890,1,Yes,12,3,2,0,18,0,3,18,3,0,8
2134,46,No,Travel_Rarely,Sales,1,4,Medical,2,Male,3,1,Manager,3,Married,20000,22084,3,No,16,3,3,1,16,1,3,14,10,3,3
2135,37,Yes,Travel_Rarely,Research & Development,1,1,Medical,2,Female,2,2,Research Scientist,3,Divorced,6748,19945,4,Yes,12,4,3,0,8,2,3,8,7,1,3
2136,32,No,Travel_Frequently,Sales,1,2,Marketing,3,Male,1,3,Manager,3,Married,20000,5608,1,Yes,14,2,3,1,1,4,2,0,0,0,0
2137,40,No,Travel_Rarely,Research & Development,2,3,Technical Degree,4,Male,1,3,Manager,4,Married,16352,22253,1,No,18,4,2,3,15,2,3,10,1,0,0
2138,36,No,Travel_Rarely,Research & Development,2,2,Medical,3,Male,3,2,Manufacturing Director,3,Married,19452,17680,2,No,15,1,2,0,17,3,3,11,2,3,2
2139,21,Yes,Travel_Rarely,Research & Development,12,5,Medical,4,Male,2,1,Manufacturing Director,2,Divorced,18505,23139,3,No,12,3,4,2,10,2,3,10,2,1,10
2140,40,Yes,Travel_Rarely,Research & Development,7,4,Life Sciences,3,Female,1,5,Manufacturing Director,3,Married,13415,17980,2,Yes,19,3,4,0,9,3,2,0,0,0,0
2141,27,Yes,Travel_Frequently,Research & Development,12,2,Life Sciences,3,Male,4,2,Manager,4,Single,20000,10250,5,Yes,16,3,2,1,11,5,2,7,0,1,7
2142,45,Yes,Travel_Rarely,Sales,1,5,Human Resources,3,Male,3,2,Manager,4,Married,15102,3808,2,No,18,3,2,0,17,1,3,12,11,9,6
2143,34,No,Non-Travel,Research & Development,5,4,Life Sciences,2,Female,3,3,Manager,4,Divorced,18654,2609,0,No,11,3,1,1,9,4,3,6,1,6,0
2144,44,No,Travel_Rarely,Research & Development,3,2,Technical Degree,2,Male,2,3,Research Scientist,3,Married,7724,16847,1,No,15,3,3,0,12,3,3,7,1,0,1
2145,31,Yes,Travel_Rarely,Sales,17,3,Marketing,4,Male,1,5,Manager,1,Married,18028,7314,2,No,17,3,4,1,8,4,3,4,0,4,0
2146,37,Yes,Non-Travel,Research & Development,11,2,Technical Degree,4,Male,3,5,Healthcare Representative,4,Married,8729,11714,3,No,20,3,3,1,11,3,3,5,5,5,1
2147,47,Yes,Travel_Rarely,Research & Development,18,5,Human Resources,1,Male,2,4,Manager,3,Single,19927,7343,1,Yes,11,3,4,1,3,2,3,0,0,0,0
2148,34,No,Travel_Rarely,Research & Development,1,3,Medical,2,Male,1,2,Manager,4,Single,15209,13876,7,No,18,3,4,0,7,1,3,7,4,1,2
2149,31,No,Travel_Rarely,Research & Development,11,4,Human Resources,3,Male,3,1,Manager,4,Single,19803,10104,1,Yes,19,3,4,0,1,1,2,0,0,0,0
2150,42,Yes,Travel_Rarely,Research & Development,6,3,Life Sciences,2,Female,1,2,Healthcare Representative,3,Married,6928,26609,2,Yes,11,3,1,1,8,2,3,3,1,1,3
2151,42,No,Non-Travel,Research & Development,15,4,Medical,3,Female,3,1,Manager,2,Married,17521,14416,0,No,16,3,2,2,11,6,3,2,2,0,2
2152,32,No,Travel_Rarely,Research & Development,6,1,Marketing,2,Male,3,1,Research Scientist,4,Divorced,4478,8236,5,Yes,16,2,1,0,6,3,3,5,0,0,5
2153,19,No,Travel_Rarely,Research & Development,6,5,Life Sciences,3,Male,3,1,Manager,4,Divorced,17667,13759,4,No,14,3,4,1,5,2,3,1,0,0,0
2154,31,No,Travel_Frequently,Research & Development,1,5,Marketing,2,Male,1,1,Laboratory Technician,3,Married,3453,21613,1,No,13,3,4,0,11,4,2,8,7,1,0
2155,43,No,Non-Travel,Research & Development,9,3,Marketing,3,Male,4,2,Healthcare Representative,3,Married,5774,7972,6,No,17,3,3,0,17,3,4,11,5,0,4
2156,30,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,Male,3,2,Laboratory Technician,1,Single,3714,25511,1,No,13,3,2,0,4,2,3,1,1,1,1
2157,36,Yes,Travel_Frequently,Sales,1,4,Life Sciences,3,Female,3,2,Sales Executive,1,Single,5665,12901,3,No,14,3,2,1,6,0,3,0,0,0,0
2158,31,No,Travel_Frequently,Research & Development,1,4,Marketing,4,Female,3,3,Research Scientist,3,Single,7302,22802,4,No,17,3,3,3,8,1,4,1,1,0,1
2159,19,Yes,Travel_Rarely,Research & Development,28,2,Life Sciences,3,Male,3,3,Manufacturing Director,2,Married,15407,7165,3,No,20,3,3,1,20,4,3,14,0,3,1
2160,30,No,Non-Travel,Sales,3,3,Marketing,4,Female,3,4,Sales Representative,4,Single,4418,8036,5,No,16,3,2,0,6,4,3,5,1,3,2
2161,43,No,Travel_Rarely,Research & Development,18,4,Medical,4,Male,3,2,Manager,4,Single,19511,22457,5,No,15,3,1,1,4,2,3,4,0,4,2
2162,18,No,Travel_Rarely,Sales,28,4,Medical,4,Male,3,2,Manager,4,Married,20000,11562,9,No,13,3,4,0,4,2,3,0,0,0,0
2163,39,No,Travel_Rarely,Sales,25,3,Medical,4,Male,3,1,Manager,3,Married,16137,19989,1,No,11,3,3,0,13,3,3,7,6,0,4
2164,26,No,Non-Travel,Research & Development,19,4,Life Sciences,4,Male,3,3,Research Scientist,2,Married,8667,23378,1,No,18,3,3,0,14,5,2,14,1,7,1
2165,42,No,Travel_Rarely,Sales,20,1,Life Sciences,4,Female,4,3,Manager,4,Married,20000,6753,3,No,14,3,2,0,19,3,2,12,0,8,1
2166,43,No,Travel_Rarely,Research & Development,3,4,Life Sciences,1,Male,2,1,Healthcare Representative,3,Single,8790,5056,3,Yes,18,3,4,1,8,3,3,6,2,3,0
2167,35,Yes,Non-Travel,Research & Development,1,2,Medical,3,Male,3,4,Laboratory Technician,1,Single,3472,11180,2,No,14,3,3,1,6,1,2,0,0,0,0
2168,35,No,Travel_Rarely,Research & Development,9,2,Technical Degree,4,Female,3,2,Laboratory Technician,3,Single,2730,14721,0,No,13,3,4,2,2,2,2,0,0,0,0
2169,29,Yes,Travel_Rarely,Sales,6,3,Life Sciences,4,Male,2,1,Sales Representative,4,Single,3716,4504,4,No,16,3,3,0,3,1,3,0,0,0,0
2170,24,No,Travel_Rarely,Sales,1,3,Life Sciences,4,Male,4,3,Sales Representative,4,Married,2318,18657,7,Yes,14,3,4,0,9,3,1,2,1,0,2
2171,52,Yes,Travel_Rarely,Research & Development,10,3,Medical,4,Male,3,2,Research Scientist,1,Divorced,5501,2682,2,No,11,3,4,0,2,2,3,1,1,0,1
2172,29,Yes,Travel_Rarely,Human Resources,7,3,Marketing,4,Male,3,1,Human Resources,4,Married,3616,20523,1,Yes,20,3,3,0,7,4,3,2,2,2,2
2173,51,Yes,Non-Travel,Research & Development,17,3,Life Sciences,4,Female,2,2,Healthcare Representative,2,Married,7511,24332,0,No,13,3,4,3,12,2,3,3,3,0,3
2174,29,No,Travel_Rarely,Sales,8,2,Life Sciences,4,Male,3,3,Sales Representative,1,Divorced,6450,5319,1,No,17,3,3,0,28,4,3,20,12,1,2
2175,41,Yes,Travel_Rarely,Research & Development,7,4,Life Sciences,3,Female,2,2,Manager,4,Single,18815,13322,3,No,17,3,3,2,15,2,3,6,6,6,3
2176,26,Yes,Non-Travel,Research & Development,5,3,Life Sciences,4,Male,3,2,Manufacturing Director,4,Single,20000,6858,5,No,11,3,1,0,20,2,3,12,3,0,2
2177,41,Yes,Non-Travel,Research & Development,5,3,Life Sciences,4,Male,3,4,Healthcare Representative,3,Married,7437,9181,0,Yes,11,3,3,0,12,3,3,8,2,8,3
2178,34,Yes,Travel_Rarely,Sales,27,4,Life Sciences,4,Male,3,1,Sales Executive,3,Married,6580,22531,2,No,14,3,4,0,2,1,3,0,0,0,0
2179,34,No,Travel_Frequently,Research & Development,1,4,Marketing,4,Female,3,1,Research Scientist,4,Married,8121,6558,3,Yes,12,4,4,2,14,5,3,9,9,2,0
2180,42,Yes,Travel_Frequently,Research & Development,5,4,Medical,3,Male,2,2,Healthcare Representative,4,Married,8671,4800,1,No,20,4,2,0,10,3,4,2,1,0,2
2181,32,Yes,Travel_Rarely,Human Resources,9,1,Life Sciences,1,Female,1,4,Manager,4,Single,20000,15483,2,No,14,3,3,3,12,2,3,7,0,1,0
2182,24,No,Non-Travel,Sales,5,4,Medical,4,Male,3,2,Manager,3,Married,16129,14252,3,Yes,17,3,2,0,5,4,3,2,2,1,0
2183,43,No,Non-Travel,Research & Development,2,5,Medical,3,Male,3,3,Research Scientist,4,Single,9680,9260,4,No,16,3,4,0,40,4,1,40,1,1,14
2184,26,Yes,Travel_Rarely,Human Resources,3,3,Human Resources,3,Male,4,5,Human Resources,4,Married,3716,23716,2,No,15,3,2,1,8,2,3,2,2,0,2
2185,41,No,Travel_Rarely,Sales,2,5,Life Sciences,2,Female,3,3,Sales Representative,1,Divorced,3365,14740,3,No,15,4,4,0,11,5,1,2,2,2,0
2186,45,No,Non-Travel,Human Resources,3,3,Marketing,4,Male,3,1,Human Resources,4,Single,6149,22404,1,No,18,3,2,0,20,1,3,18,2,0,2
2187,33,No,Travel_Rarely,Research & Development,18,3,Marketing,4,Male,1,3,Manager,3,Single,20000,3734,1,No,12,3,3,1,8,1,3,0,0,0,0
2188,47,Yes,Travel_Rarely,Sales,6,3,Life Sciences,4,Male,3,3,Sales Executive,3,Single,9300,20128,1,Yes,20,3,4,0,8,3,3,8,1,0,2
2189,41,Yes,Travel_Rarely,Sales,2,4,Human Resources,4,Female,2,1,Sales Representative,3,Single,3995,16461,1,Yes,11,4,3,1,16,2,2,9,2,2,7
2190,30,No,Travel_Rarely,Research & Development,4,2,Medical,3,Female,3,2,Laboratory Technician,1,Married,3699,10347,0,No,17,3,1,0,16,2,3,12,3,7,12
2191,49,No,Travel_Rarely,Sales,1,1,Medical,3,Female,3,3,Manager,3,Married,20000,15502,1,No,11,4,3,0,34,2,2,25,4,1,4
2192,26,Yes,Travel_Rarely,Research & Development,21,1,Life Sciences,1,Male,3,1,Manufacturing Director,4,Divorced,14251,13735,3,Yes,14,3,2,0,33,2,3,25,6,0,1
2193,33,Yes,Non-Travel,Sales,4,2,Life Sciences,4,Female,2,1,Sales Executive,2,Married,7185,24244,3,Yes,15,3,4,1,1,4,3,0,0,0,0
2194,35,No,Travel_Frequently,Research & Development,29,3,Medical,1,Female,3,3,Laboratory Technician,3,Single,3719,24093,0,No,13,3,3,1,12,3,2,12,4,3,1
2195,42,No,Travel_Rarely,Sales,3,3,Life Sciences,4,Male,1,4,Sales Representative,4,Single,3758,24207,1,No,14,3,2,1,16,6,4,7,0,3,7
2196,47,Yes,Travel_Rarely,Research & Development,16,2,Medical,3,Male,1,1,Laboratory Technician,3,Single,5910,14833,2,Yes,11,3,3,1,13,3,2,7,7,1,7
2197,46,No,Travel_Rarely,Human Resources,2,5,Life Sciences,3,Male,3,2,Human Resources,3,Single,3122,5380,1,No,12,3,1,0,9,2,4,0,0,0,0
2198,39,No,Travel_Rarely,Human Resources,1,2,Medical,4,Male,4,2,Manager,3,Married,18362,17537,2,No,16,4,4,0,15,2,1,7,5,7,1
2199,34,No,Travel_Rarely,Research & Development,1,3,Medical,1,Female,3,3,Research Scientist,3,Single,7528,16835,3,No,15,3,4,0,32,2,2,28,0,7,1
2200,20,No,Travel_Rarely,Sales,8,1,Life Sciences,4,Female,3,5,Sales Executive,4,Divorced,10144,17435,0,No,12,3,4,1,19,4,2,16,0,1,0
2201,25,No,Travel_Rarely,Research & Development,3,2,Medical,1,Female,1,3,Healthcare Representative,4,Married,8772,3786,1,No,18,3,3,1,7,0,1,4,2,4,4
2202,52,Yes,Travel_Rarely,Sales,5,1,Medical,1,Male,1,2,Manager,3,Married,15132,25752,1,Yes,11,3,3,0,7,1,3,0,0,0,0
2203,20,No,Travel_Rarely,Sales,15,3,Life Sciences,3,Male,2,5,Sales Representative,4,Married,2594,17942,1,Yes,13,4,1,0,3,4,3,3,2,1,1
2204,29,No,Non-Travel,Sales,2,4,Life Sciences,1,Male,4,1,Manager,3,Married,20000,18834,6,No,13,3,4,1,12,3,3,12,10,0,2
2205,47,No,Non-Travel,Research & Development,3,2,Life Sciences,4,Male,3,1,Manager,3,Married,17274,16560,1,No,16,3,3,2,15,1,2,8,2,1,6
2206,38,Yes,Travel_Rarely,Research & Development,16,3,Life Sciences,3,Female,3,2,Laboratory Technician,4,Married,4731,19073,2,No,15,3,3,1,5,1,3,4,2,2,0
2207,45,Yes,Travel_Rarely,Research & Development,6,1,Human Resources,1,Male,3,2,Manager,4,Single,12336,20102,3,Yes,14,3,4,0,9,4,3,0,0,0,0
2208,41,No,Travel_Rarely,Research & Development,15,4,Medical,1,Female,3,1,Manufacturing Director,3,Divorced,11594,16354,0,No,11,3,2,1,8,4,3,3,3,1,3
2209,50,Yes,Travel_Rarely,Sales,4,4,Life Sciences,3,Female,4,2,Sales Representative,1,Single,4147,26506,1,No,17,3,1,1,5,1,3,4,1,4,4
2210,39,No,Travel_Rarely,Human Resources,4,1,Life Sciences,4,Female,2,3,Manager,2,Married,16588,17382,4,No,14,3,1,0,22,2,3,18,9,3,2
2211,42,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Male,3,4,Laboratory Technician,2,Married,5551,7060,5,No,15,3,2,1,9,4,2,7,7,3,0
2212,30,Yes,Travel_Rarely,Research & Development,22,5,Medical,3,Female,4,1,Research Scientist,2,Single,3934,13458,1,Yes,12,4,1,0,8,3,3,2,2,2,1
2213,42,No,Non-Travel,Sales,20,3,Life Sciences,4,Female,3,2,Sales Executive,4,Single,5734,12117,1,No,12,3,3,0,13,4,3,5,2,0,1
2214,33,Yes,Travel_Rarely,Research & Development,29,3,Medical,3,Female,2,2,Healthcare Representative,1,Single,8993,6047,4,No,19,3,3,3,1,2,3,0,0,0,0
2215,32,No,Travel_Frequently,Research & Development,4,3,Life Sciences,2,Female,2,3,Manufacturing Director,4,Married,17150,25793,1,No,11,4,2,2,31,4,2,25,6,4,3
2216,45,Yes,Travel_Rarely,Sales,15,3,Technical Degree,3,Female,3,2,Manager,2,Married,20000,26538,1,Yes,11,3,4,0,10,2,2,3,0,2,2
2217,45,Yes,Travel_Frequently,Sales,4,5,Life Sciences,3,Male,1,4,Sales Executive,2,Divorced,5476,8324,1,No,19,3,2,0,13,1,3,4,3,1,4
2218,52,No,Travel_Rarely,Research & Development,5,5,Medical,4,Female,4,1,Manager,3,Married,20000,4664,1,Yes,16,3,4,1,10,3,3,3,0,0,0
2219,51,No,Travel_Rarely,Research & Development,15,4,Marketing,3,Female,1,2,Laboratory Technician,2,Single,5283,18570,0,Yes,14,3,3,0,14,2,2,8,2,6,4
2220,45,No,Non-Travel,Sales,1,3,Medical,4,Female,3,1,Sales Executive,4,Married,6409,23377,2,Yes,18,3,3,0,10,4,3,7,0,1,5
2221,21,Yes,Travel_Rarely,Human Resources,2,3,Technical Degree,2,Female,3,2,Human Resources,1,Married,6252,12486,3,Yes,16,3,4,0,11,1,3,8,0,6,5
2222,53,Yes,Travel_Rarely,Sales,3,3,Medical,4,Male,3,4,Sales Representative,3,Married,3748,14735,2,No,15,4,1,1,11,4,3,2,1,2,2
2223,45,No,Travel_Rarely,Research & Development,13,5,Medical,3,Male,3,4,Research Scientist,4,Married,5256,23181,0,No,15,3,3,0,10,2,2,2,2,2,2
2224,30,No,Travel_Rarely,Human Resources,4,4,Medical,4,Male,4,2,Human Resources,3,Married,4584,9835,2,No,16,3,4,1,9,3,4,0,0,0,0
2225,43,No,Travel_Rarely,Research & Development,3,3,Other,1,Male,3,3,Research Scientist,2,Single,6507,3990,3,Yes,16,3,3,0,15,0,2,7,0,3,1
2226,27,No,Travel_Rarely,Research & Development,29,1,Medical,3,Male,3,2,Research Scientist,3,Married,4162,5058,0,Yes,21,3,2,2,4,3,3,0,0,0,0
2227,42,Yes,Non-Travel,Research & Development,4,3,Human Resources,4,Male,2,1,Healthcare Representative,4,Single,6733,11396,0,No,14,4,3,2,12,3,4,6,0,2,0
2228,25,No,Non-Travel,Sales,2,5,Life Sciences,4,Male,1,4,Sales Executive,4,Married,7248,8448,1,Yes,14,3,4,1,20,2,3,14,3,4,0
2229,29,No,Travel_Rarely,Human Resources,8,3,Medical,1,Female,1,1,Manager,4,Single,18852,26546,1,Yes,11,3,4,0,23,1,4,15,4,1,1
2230,43,Yes,Non-Travel,Research & Development,14,2,Human Resources,3,Male,2,1,Manufacturing Director,3,Divorced,18724,14096,6,Yes,14,4,1,0,10,2,3,4,3,1,0
2231,46,No,Travel_Rarely,Research & Development,1,1,Life Sciences,1,Male,3,2,Laboratory Technician,4,Married,4201,5012,2,No,20,3,1,1,11,4,2,4,4,0,1
2232,39,No,Travel_Rarely,Sales,8,3,Other,4,Male,3,2,Manager,1,Married,20000,25798,1,No,17,4,3,2,6,2,2,0,0,0,0
2233,34,Yes,Travel_Rarely,Sales,1,5,Life Sciences,4,Male,3,1,Sales Executive,1,Divorced,6309,23602,3,No,13,4,2,0,10,1,3,7,5,0,0
2234,18,No,Travel_Rarely,Sales,6,5,Human Resources,1,Male,2,3,Manager,4,Divorced,18753,15481,1,No,15,3,2,0,13,2,1,12,2,3,9
2235,35,No,Travel_Frequently,Research & Development,2,5,Medical,4,Male,3,2,Research Scientist,2,Married,6747,20936,1,No,11,3,2,0,3,5,3,1,1,1,0
2236,41,No,Travel_Rarely,Research & Development,3,4,Life Sciences,4,Female,4,2,Manager,1,Single,19625,16433,1,No,12,3,2,0,9,2,2,3,3,1,3
2237,34,No,Travel_Rarely,Research & Development,5,3,Technical Degree,3,Male,4,2,Laboratory Technician,2,Divorced,5181,19584,3,Yes,15,3,2,0,20,0,3,12,0,3,0
2238,36,No,Non-Travel,Research & Development,23,3,Life Sciences,4,Female,4,2,Healthcare Representative,3,Married,5856,23514,0,No,13,3,4,3,15,3,3,14,4,0,9
2239,35,Yes,Travel_Rarely,Human Resources,11,3,Life Sciences,3,Female,3,3,Manager,4,Married,17420,10716,1,Yes,11,3,2,0,7,3,3,1,1,1,1
2240,34,No,Non-Travel,Sales,24,4,Life Sciences,4,Female,3,4,Sales Representative,4,Divorced,3249,22021,1,No,16,4,2,1,8,1,4,5,1,4,4
2241,37,Yes,Travel_Rarely,Research & Development,9,3,Medical,3,Male,4,5,Manufacturing Director,2,Single,20000,12745,1,Yes,14,3,2,3,7,6,2,1,0,1,1
2242,34,Yes,Travel_Rarely,Research & Development,1,4,Other,3,Male,3,2,Manufacturing Director,3,Single,13253,8206,3,No,11,4,4,1,4,3,3,0,0,0,0
2243,49,No,Non-Travel,Research & Development,2,2,Life Sciences,3,Male,4,5,Healthcare Representative,4,Married,10045,4176,4,No,11,3,4,2,22,2,3,16,10,6,16
2244,18,No,Non-Travel,Research & Development,21,2,Medical,2,Male,1,2,Healthcare Representative,4,Married,8645,15647,3,No,13,3,4,0,17,2,2,12,4,3,8
2245,32,Yes,Travel_Rarely,Research & Development,9,4,Life Sciences,4,Male,4,1,Research Scientist,3,Married,5763,5821,3,No,11,3,2,3,10,4,3,9,0,6,9
2246,29,Yes,Travel_Rarely,Research & Development,29,4,Marketing,3,Female,3,3,Manufacturing Director,4,Married,15887,7097,5,No,11,3,4,0,6,1,3,0,0,0,0
2247,38,No,Travel_Rarely,Sales,1,3,Life Sciences,3,Male,2,1,Sales Representative,4,Married,5317,4952,0,No,18,3,3,3,16,2,3,12,3,2,1
2248,37,Yes,Non-Travel,Sales,3,1,Life Sciences,4,Male,2,1,Manager,1,Married,20000,10569,1,Yes,14,3,2,0,12,1,3,4,4,4,4
2249,51,Yes,Travel_Rarely,Human Resources,4,5,Life Sciences,3,Male,4,4,Human Resources,1,Divorced,3513,2820,2,No,14,4,3,0,2,3,3,2,0,2,1
2250,54,No,Travel_Rarely,Research & Development,3,4,Medical,3,Female,3,3,Healthcare Representative,2,Single,6329,20259,1,Yes,14,3,4,0,5,3,3,5,1,1,3
2251,30,No,Travel_Rarely,Research & Development,2,3,Technical Degree,4,Female,4,1,Healthcare Representative,4,Married,5809,25883,2,No,11,3,4,0,1,3,2,0,0,0,0
2252,37,Yes,Travel_Rarely,Research & Development,5,3,Medical,4,Male,2,3,Research Scientist,2,Divorced,4568,18814,1,No,16,3,4,0,16,1,3,9,0,1,9
2253,38,No,Travel_Rarely,Sales,9,3,Life Sciences,2,Male,3,3,Manager,3,Married,20000,22080,1,No,14,3,4,3,14,3,3,6,0,1,0
2254,29,Yes,Travel_Rarely,Sales,3,3,Medical,3,Male,3,4,Sales Representative,1,Married,4251,8177,2,No,12,3,2,0,7,3,4,1,1,1,1
2255,42,Yes,Travel_Rarely,Research & Development,1,4,Technical Degree,4,Female,3,2,Healthcare Representative,4,Single,6131,20392,6,No,13,3,3,1,1,2,3,1,1,0,1
2256,34,No,Travel_Rarely,Research & Development,11,2,Life Sciences,3,Female,3,3,Manager,3,Divorced,20000,10852,1,No,11,3,1,0,7,3,3,1,1,1,1
2257,27,Yes,Travel_Rarely,Sales,5,1,Life Sciences,3,Female,3,3,Manager,4,Married,20000,8320,0,No,13,3,4,1,7,2,4,0,0,0,0
2258,34,No,Non-Travel,Research & Development,7,1,Life Sciences,2,Male,1,3,Healthcare Representative,4,Married,6603,16081,3,No,14,3,2,1,12,3,3,6,0,3,1
2259,28,No,Travel_Rarely,Sales,5,3,Marketing,2,Female,2,3,Sales Executive,1,Married,6077,12651,1,No,13,3,4,3,16,0,3,12,1,0,0
2260,46,Yes,Travel_Rarely,Research & Development,19,2,Medical,4,Female,1,2,Research Scientist,3,Married,6337,7064,1,No,15,3,3,0,6,3,2,0,0,0,0
2261,54,Yes,Travel_Rarely,Sales,7,2,Medical,4,Female,4,2,Sales Executive,1,Married,8301,8916,1,No,14,3,3,0,9,5,4,0,0,0,0
2262,39,Yes,Travel_Frequently,Research & Development,23,1,Life Sciences,4,Male,3,5,Healthcare Representative,4,Married,7992,20129,3,No,15,2,1,0,6,6,3,5,5,0,5
2263,38,No,Non-Travel,Sales,6,2,Life Sciences,4,Male,3,2,Manager,3,Married,13243,19798,4,No,17,3,3,1,19,2,3,11,10,4,2
2264,38,No,Travel_Rarely,Research & Development,3,3,Other,2,Male,3,1,Manager,1,Married,15040,3884,2,No,16,3,4,1,3,2,2,2,2,2,2
2265,47,Yes,Travel_Frequently,Sales,3,1,Life Sciences,1,Male,3,3,Sales Representative,1,Married,2566,23939,1,No,17,3,1,1,4,1,3,3,0,0,2
2266,47,No,Travel_Rarely,Sales,6,3,Human Resources,4,Female,1,1,Sales Representative,3,Single,4068,4975,1,No,12,3,3,0,10,4,3,6,2,1,2
2267,35,Yes,Non-Travel,Research & Development,6,3,Medical,3,Female,2,2,Healthcare Representative,4,Single,8031,19432,1,No,13,4,1,1,9,3,3,2,2,1,2
2268,39,No,Travel_Rarely,Research & Development,10,1,Life Sciences,3,Male,3,1,Manufacturing Director,4,Divorced,11038,24462,6,No,16,3,3,2,5,2,3,0,0,0,0
2269,42,No,Non-Travel,Research & Development,2,3,Medical,4,Male,4,2,Manufacturing Director,4,Married,20000,7637,3,Yes,17,4,2,0,17,1,3,9,0,4,5
